doc_id;username;retweet_count;favorite_count;full_text;label;topic;from;to
22085;n_roettgen;8;43;Trumps Ankuendigung auf den iran. Vergeltungsschlag nicht mit neuer Gewalt zu reagieren, ist ein Schritt in die richtige Richtung. Auch die Aufforderung an Iran zur Zusammenarbeit an gemeinsamen Interessen, zB Bekaempfung des IS, macht Hoffnung zeigt, es gibt Raum fuer Gespraeche.;positive;Trumps;0;6
25807;NielsAnnen;3;16;Eine ueberzeugende Begruendung von fuer ihre gemeinsame Kandidatur: Wir beide stehen fuer eine demokratische Zuversicht. Unsere Antwort auf den rasanten Wandel muessen wieder mehr Zuversicht und zugleich Sicherheit sein.;positive;demokratische;95;108
12169;KatjaMast;2;12;AfD braucht mal wieder Aufmerksamkeit und Gauland uebt sich an Next Level Geschichtsrelativierung. 8. Mai heisst: Frieden, Ende der Nazi-Diktatur, Ende von Tot und Zerstoerung in ganz Europa - nicht absolute Niederlage. wird diesen braunen Gedanken immer gegenhalten;negative;AfD;0;3
23248;MdbWendt;0;2;Es macht mich traurig, wenn in einer Stadt, die zu einer der weihnachtlichsten Staedte in unserem Land zaehlt, ein Haendler solchen Nationalismus zur Schau stellt. Den Sinn der Weihnacht hat er nicht verstanden. Schneeberg;negative;Nationalismus;132;145
14095;filizgreen;75;77;Heute vor 64 Jahren befasste sich der Bundesgerichtshof mit der Verfolgung der Sinti und Roma in der Nazizeit. Mit einer diskriminierenden und rassistischen Begruendung verwehrte er den Verfolgten damals eine Entschaedigung.;negative;Nazizeit;101;109
15117;DietmarBartsch;21;71;Die Anklage gegen die Volkswagen-Spitze ist zwangslaeufig bei der Aufklaerung des gewerbsmaessigen Betrugs des Kartells der Autokonzerne. Deutschland braucht wie die USA 21 EU-Staaten ein Unternehmensstrafrecht. Hier der Dieselgate;negative;Unternehmensstrafrecht;188;210
3101;konstantinkuhle;10;109;Wer von Schuldkult , Denkmal der Schande und Vogelschiss spricht, leistet genau dieser Entwicklung Vorschub. Die deutsche Erinnerungskultur samt der Faehigkeit zu historischer Aufarbeitung, Selbstkritik und Selbstreflexion sind Staerken und keine Schwaechen.;positive;Erinnerungskultur;122;139
14576;FrStraetmanns;2;4;Mit dem Grundgesetz verbinde ich u.a. den Rechtsstaat - das Prinzip, dass der Staat nicht tun kann was er will, sondern sich an Regeln halten muss. Dafuer lohnt es sich zu kaempfen! 70Jahre GG 70Jahre Grundgesetz;positive;Rechtsstaat;42;53
11990;kleikert;2;21;Wir werden uns immer von Ihnen an einem wichtigen Punkt unterscheiden: Solidaritaet geht einher mit Eigenverantwortung - wenn man den Antrag anschaut, ist davon aber kein einziges Wort zu lesen. Meine Rede zum Antrag Soziale Absicherung europaweit.;positive;Absicherung;225;236
5868;Erhard_Grundl;0;5;ganz viele der bisherigen Hilfen passen nicht. Fuer soloselbstaendige schaut es nach 10 Monaten Pandemie duester aus. Ich bin ueberzeugt, dass ein Existenzgeld in der Krise fuer eine Atempause im Existenzkampf sorgen kann. kultur;positive;Existenzgeld;147;159
22040;Martin_Hess_AfD;170;495;So manipuliert oeffentliche Meinung: MdB darf als gewoehnliche Kundin auf Saechsisch fordern, dass Biomaerkte keine Af D-Hirse mehr kaufen. Tiefer kann ein oeffentlich-rechtlicher Sender nicht mehr sinken. Schluss mit den Rundfunkgebuehren!;negative;Rundfunkgebuehren;222;239
23310;berlinliebich;2;25;Sie verlangt eine Ordnung von Wirtschaft, Staat und Gesellschaft, in der die buergerlichen, politischen, sozialen und wirtschaftlichen Grundrechte fuer alle Menschen garantiert sind, alle Menschen ein Leben ohne Ausbeutung, Unterdrueckung und Gewalt, ...;positive;Grundrechte;135;146
24231;DrHollnagel;2;11;Der Umweltausschuss der EU verlangt 45 weniger CO2-Emissionen von 2021 bis 2030, und will durch planwirtschaftliche Elemente die Prinzipien der erfolgreichen freien Marktwirtschaft aushebeln. Dies gefaehrdet deutsche Arbeitsplaetze und -Steuereinnahmen.;negative;Umweltausschuss;4;19
19528;katjakipping;4;40;Heisst auch: Lueckenlose Aufklaerung des Anschlags, Gerechtigkeit Entschaedigung fuer die Hinterbliebenen und Ueberlebenden, besonderer Schutz der von Antisemitismus Rassismus Betroffenen sowie aller juedischen Einrichtungen und die Schaffung von Orten des Gedenkens Erinnerns. 2/2;negative;Antisemitismus;151;165
23703;akbulutgokay;10;27;Zu frueh gefreut:Es hat sich als ein abgekartetes Spiel der tuerkischen Regierung herausgestellt. Der EGMR forderte die Freilassung von Osman Kavala. Nach dem ueberfaelligen Freispruch folgt ein neuer Haftbefehl. Wer glaubt noch an eine Rechtsstaatlichkeit in der Tuerkei? Free Them All;negative;Rechtsstaatlichkeit;237;256
2751;CarenLay;2;12;Nur weil mehrheitlich dem Wagenknecht-Kurs nicht folgt, heisst es nicht, dass wir keine andere Antwort haben. Wir haben eine Kampagne gegen Pflegenotstand und Mietenwahnsinn beschlossen. Aber schoen, dass sich die jetzt ums Proletariat sorgt. Das ist neu!;negative;Mietenwahnsinn;159;173
6476;f_schaeffler;16;105;Den rechten Kaempfer jedoch fuer die Rechte und Freiheiten des Volkes erkennt man daran, dass er auch in den fuer den Liberalismus unguenstigen Zeiten auf dem Platz bleibt. Eugen Richter, 1884;negative;Liberalismus;118;130
4924;HHirte;0;0;Sorry: Die Frage, ob die EU ein Bundesstaat ist oder werden sollte, ist eine eigentlich vor allem im deutschen Verfassungsrecht gefuehrte Diskussion, die dann wieder als Grundlage fuer weitere Ableitungen dient. Dem EU-Recht ist eine solche Methodik fremd.;negative;Verfassungsrecht;111;127
19539;KatjaMast;0;3;Lufthansa trennt sich von der klugen Bettina Volkens verpasst zudem eine Chance: Den Vorstand weiblicher zu machen. Jetzt noch Maennerdominierter. Zeigt: Wir brauchen d. Quote auch fuer Vorstaende. Nicht wuenschenswert, aber notwendig. Gleichstellung geht nur m. Verpflichtung!;negative;Gleichstellung;236;250
22153;fbrantner;1;1;Vor allem: Die Italiener sind ja nicht masochistisch. Die denken sich ja nicht das Corona-Virus aus, um an unser Geld zu kommen. Werden sich auch nicht Corona 2 ausdenken, weil das so ein guter Weg ist, um an unser Geld zu kommen.;negative;Corona;83;89
7348;CarenLay;0;0;Es geht in der Tat darum bezahlbaren Wohnraum zu schaffen, fuer die vielen Menschen, die ihre Miete kaum noch zahlen koennen. Es geht nicht darum jede Anlageerwartung zu erfuellen - zumal die Erwartungen der Erloese durch Vermietung bei vielen extrem gestiegen sind.;negative;Miete;94;99
22216;ManuelSarrazin;1;7;Bei schreibe ich warum die relative Entspannung an der Kontaktlinie in der Ukraine zu begruessen ist, Putins Plan aber nicht Frieden ist. Ein Appeasment mit dem Regime wuerde nicht nur sondern auch den Protesten in Moskau in den Ruecken fallen.;negative;Putins;102;108
5384;JuergenBraunAfD;5;19;Wer Gewalt zum Mittel des politischen Streits macht, ist ein Gegner der AfD. Seit 2013 stehen wir fuer offenen, gewaltfreien Streit mit Worten gegen jeden Extremismus, ob links, rechts oder islamisch. Wir trauern um jedes Opfer von Gewalt. Capitol WashingtonDC Antifa USA;negative;Gewalt;4;10
21675;EskenSaskia;1;13;Angehende Lehrkraefte muessten sich im Rahmen der Ausbildung mit der eigenen Schulzeit beschaeftigen und eine professionelle Distanz dazu gewinnen. Zudem muesste Supervision selbstverstaendlicher Teil der Arbeit sein, wie bei allen, die mit Menschen arbeiten.;positive;Lehrkraefte;10;21
20449;berlinliebich;2;14;Mit dem Botschafter Georgiens besprach ich heute die Zukunft der Europaeischen Nachbarschaftspolitik. Dass die Regierung nach wie vor in einem Fuenftel seines Landes keine Verantwortung ausueben kann, ist ein Verstoss gegen das Voelkerrecht, der nicht akzeptiert werden darf.;negative;Voelkerrecht;228;240
9571;agnieszka_mdb;4;18;So was von verdient! Eine tolle Frau, eine wunderbare Politikerin, die beweist, wie spannend und wichtig Politik vor Ort ist - Herzlichen Glueckwunsch;positive;Frau;32;36
24934;JBrandenburgFDP;0;1;Klar gibts die, z. B. einen erheblichen Handlungsbedarf bei der Ausstattung der Bundeswehr. Ein Entschuldigung ueber die Lippen und ein formaler Rechtsakt zur Aufhebung der Urteile kosten nicht viel Energie und waeren ein starkes Signal in die Truppen. Man muss es nur wollen.;negative;Bundeswehr;80;90
12546;achim_p;0;0;Haengt von den jeweiligen Gleichstellungsgesetzen der BL ab. In Hamburg ist es z.B. moeglich. In Passau gab es mehrere Jahre auch einen maennlichen Gleichstellungsbeauftragten. Die Sichtweise geht auf die immer noch teilweise bestehende Benachteiligung von Frauen zurueck. (tap);negative;Frauen;257;263
25426;MBiadaczMdB;0;2;Mit dem Fachkraefteeinwanderungsgesetz haben wir die gezielte Zuwanderung von qualifizierten Fachkraeften aus Nicht-EU-Laendern ermoeglicht. Ich habe eine Regelung verhandelt, die auslaendischen IT-Fachkraeften einen besonderen Arbeitsmarktzugang eroeffnet.;positive;Fachkraefteeinwanderungsgesetz;8;38
12765;mueller_sepp;1;5;2/2 Dagegen stehen viele Familienunternehmer mit tausenden Beschaeftigten, im Hotel- und Gaststaettensektor, am Rande ihrer Existenz. Hier weiter gezielt zu helfen und zu oeffnen ist das Gebot der Stunde. Nicht mehr und nicht weniger. Corona Autogipfel;negative;Corona;235;241
16385;jankortemdb;14;63;Anstatt sich ernsthaft mit den Problemen der Leute auseinanderzusetzen, werden Bavaria One geplant oder die Regierung ein ums andere Mal leichtfertig aufs Spiel gesetzt. Die Dramatik der gesellschaftlichen Lage haben die noch nicht begriffen. Seehofer;negative;Regierung;108;117
18653;lgbeutin;0;14;Digitalisierung in a nutshell Da nicht anwesend sein kann beim Umweltausschuss des Bundestag, ruft er den Kollegen Lenkert von an, der Ton kommt durchs Mikro zu uns Man findet immer einen Weg Corona;negative;Umweltausschuss;63;78
14478;MatthiasGastel;8;28;Aufgabe demokratischer Parteien ist es, bei allen Meinungsunterschieden die Gesellschaft zusammenzuhalten. Genau das liegt nicht im Interesse von Extremisten und Verschwoerungserzaehlern. Es liegt an uns allen, zerstoererische Kraefte im Zaum zu halten. USA Capitol no Af D;negative;Extremisten;146;157
71;fbrantner;7;20;Herr Woelki moechten Sie wirklich an dieser Veranstaltung teilnehmen?Das der Einladung beiliegende Foto ist an Geschmacklosigkeit nicht zu ueberbieten. Die Gleichsetzung des Holocaust mit Abtreibungen ist durch nichts zu rechtfertigen!;negative;Holocaust;174;183
7842;ulschzi;1;0;Zur politischer Neutralitaet ist der Verfassungsschutz verpflichtet. Fuer diese Aufgabe ist der derzeitige Chef des Verfassungsschutzes, Thomas Haldenwang, leider nicht in der Lage. AfD Af Dim Bundestag Verfassungsschutz;negative;Verfassungsschutz;37;54
6142;Thomas_Bareiss;42;169;Die Karl Marx Bewunderung ist fuer mich vollkommen unverstaendlich. Marx ist gutes Beispiel wie schrecklich sich ideologische Gedanken auf Menschen auswirken koennen. Marx hat viel Leid, Schrecken und Armut in die Welt gebracht. Manche haben aus Geschichte leider nichts gelernt.;negative;Armut;201;206
1789;LeniBreymaier;3;34;Wenn die INSM ein Gutachten in Auftrag gibt, das feststellt, eine Grundrente verstosse gegen die Verfassung, dann frage ich: Geht es noch ein bisschen groesser? Ansonsten hilft vielleicht auch ein Blick zurueck. Die Aufwertung geringer Rentenansprueche ist nicht neu.;negative;Grundrente;66;76
23506;agnieszka_mdb;0;9;Starke und handlungsfaehige Vereinte Nationen. Angesichts der Coronakrise, der Klimakatastrophe und der nationalistischen Reflexe brauchen wir sie mehr denn je. Danke von Herzen fuer 75 Jahre Arbeit fuer Menschenrechte, Frieden und Klimaschutz. UNDay;positive;Klimaschutz;232;243
1646;Martin_Hess_AfD;8;24;Gruene Extremisten halten Hambacher Forst besetzt, attackieren Polizei und legen wie Vietcong Tunnelsysteme an. Politische Unterstuetzung erhalten sie von den Gruenen. Schluss mit dieser Doppelmoral, auch Gruene muessen staatliches Gewaltmonopol respektieren!;negative;Gruene;0;6
16819;MarcBernhardAfD;10;28;Verfassungsschutz mit Stasimethoden: Hinweistelefon ist staatlich gefoerderte Denunziation! Kampf gegen alle Formen von Extremismus und Terrorismus notwendig. Regierung und Verfassungsorgane auf linkem Auge blind! Sozialismus 30jahremauerfall;negative;Terrorismus;136;147
19260;matthiasbartke;1;2;Morgen ist Alexander Mohrenberg mein Gast. Er ist MdHB, Umweltpolitischer Sprecher der und Vorsitzender der Gemeinsam sprechen wir ueber die prekaeren Arbeitsbedingungen und ueber den Tierschutz in der Fleischindustrie sprechen.;negative;Fleischindustrie;202;218
26594;JM_Luczak;35;228;Rassismus muss konsequent verfolgt werden. Wenn Esken gesamter Polizei aber latenten Rassismus vorwirft,ist das ein fatales Signal des Misstrauens,dass Ansehen u Motivation der Polizei schadet u Vertrauen in sie untergraebt.;negative;Rassismus;0;9
15017;Timon_Gremmels;26;87;Der beste (fuer den Staat sogar kostenfreie) Weg, der Solarindustrie durch die Coronakrise zu helfen: Abschaffung des Solardeckel|s. Das hat die Gro Ko bereits im Herbst 2019 beschlossen. Jetzt muessen und die endlich handeln. Wir stehen bereit!;positive;Coronakrise;79;90
3851;ingrid_remmers;22;37;Um Fahrverbote zu vermeiden plant Umweltministerin Schulze die NO2-Grenzwerte hochzuschrauben. Dieser Gesetzesentwurf ist eine reine Luftnummer. Der Wissenschaftliche Dienst bestaetigt, NO2-Grenzwerte sind keine dehnbaren Gummiparagrafen!;negative;Gesetzesentwurf;102;117
19289;MPatzeltCDU;1;3;Menschenrechte sind immer gafaehrdet, deshalb braucht es Menschenrechtverteidiger, nicht nur in Diktaturen, sondern auch mitten unter uns. Tag Der Menschenrechte;negative;Menschenrechte;0;14
16876;Kaiser_SPD;0;3;Uebergriffe und Anfeindungen gegen Juden auf dem Schulhof sind keine harmlosen Frotzeleien unter Kindern. Es gilt, mehr in politische Bildung zu investieren, um das Bewusstsein fuer kulturelle Vielfalt der Kinder- und Jugendlichen zu schaerfen. Antisemitismus politische Bildung;positive;Vielfalt;193;201
17764;DirkSpaniel;11;12;Ausbeuterische Kinderarbeit? Gilt das auch fuer Rohstoffe, d. fuer Elektroauto|s unter unmenschlichen Bedingungen abgebaut werden, damit deutsche Bessermenschen von CSU bis Gruene dem Klimakult froehnen koennen + als Erichs Erben Industrie-Standort zerstoeren? AfD Europawahl;negative;Kinderarbeit;15;27
24551;akbulutgokay;22;29;Solidaritaet mit Die deutsche Staatsangehoerige und kurdischstaemmige Saengerin Hozan Can ist eine politische Geisel des Erdogan-Regimes. Ihre Verurteilung zu 6 Jahren Haft beweist, dass es keine Rechtsstaatlichkeit in der Tuerkei gibt!;negative;Rechtsstaatlichkeit;196;215
23209;edrossmann;7;30;Vor einem Jahr wurde Walter Luebcke ermordet, der Terroranschlag von Hanau ist erst 3 1/2 Monate her. Nur zwei von viel zu vielen von Rassismus motivierten Gewalttaten. Jede*r ist gefragt, unsere offene Gesellschaft friedlich und engagiert zu verteidigen offenfuervielfalt.;negative;Rassismus;134;143
18771;rbrinkhaus;3;14;Wir koennen uns aus der Krise nicht heraussparen und auch nicht herausbesteuern. Wir koennen aus dieser Krise nur mit einer starken Wirtschaft herauswachsen. Dafuer notwendig: ein modernes Unternehmensteuerrecht, weniger Buerokratie, stabile Energiepreise und mehr Geld fuer Forschung.;positive;Wirtschaft;132;142
16075;KatjaMast;2;10;.Gegenhalten: Zeigen, dass Demokraten die Mehrheit die Rassisten die Minderheit sind. War so in Pforzheim letztes WE, war so bei wirsindmehr . Wer alle die gegen Nazis sind in Ecke der Extremisten draengt, wird GG unserer wehrhaften Demokratie nicht gerecht. Geht gar nicht!;negative;Nazis;162;167
13533;DietmarBartsch;19;94;Zum morgigen Weltfriedenstag bin ich in Chemnitz und Dresden. Nie wieder Krieg, nie wieder Faschismus! Infos zur Kundgebung in Chemnitz: Infos zur Kundgebung in Dresden:;negative;Faschismus;91;101
2558;EskenSaskia;0;0;Berichte der Regierung werden im Parlament debattiert und sind wie parlamentarische Anfragen Instrumente der parlamentarischen Kontrolle der Regierung. Das Parlament bleibt Herr der Lage, indem es das Vorliegen einer pandemischen Lage beschliesst und auch jederzeit beenden kann.;positive;Regierung;13;22
6345;thomasgebhart;3;6;Besuch bei Seniocare24, einem regionalen Dienstleister in der Pflege. Interessanter Austausch mit den Angestellten und der Geschaeftsleitung ueber die Herausforderungen im Bereich der Betreuung und Pflege aelterer Menschen. Im Bild: Geschaeftsfuehrerin Renata Foery;positive;Pflege;62;68
5459;Beatrix_vStorch;161;584;Man fuehlt sich wie in einem riesigen Milgram-Experiment. Wie weit kann der Staat gehen, bis Buerger und Beamte dessen absolute Autoritaet, Macht derzeitige Massnahmen kritisch hinterfragen? Anscheinend sehr weit. COVID19 lockdown Rodeln Statt Drogendealer;negative;lockdown;222;230
7564;aggelidis_fdp;0;2;TerrorismusKriminalitaet sind grenzueberschreitend, Polizei muss es auch sein. Europol zum europaeischen Kriminalamt machen! Das erleichtert Informationsaustausch der nationalen Behoerden ermoeglicht grenzueberschreitende Ermittlungen. So geht Terrorismus-/Kriminalitaetsbekaempfung.;positive;Polizei;52;59
24313;mdb_freihold;0;0;Seit Jahren blockiert die Bu Reg Foerderung von Erinnerungsmassnahmen zur Aktion Reinhardt, was eine gesamtgesellschaftliche Auseinandersetzung mit Antisemitismus Antiziganismus und den Nachwirkungen in der Gegenwart blockiert! Mehr dazu hier: shoah;negative;Antisemitismus;148;162
352;KatjaMast;5;16;Grundrente honoriert die Lebensleistung der Frisoerin, der Putzfrau und des Paketboten. Hier geht es um Menschen, die hart gearbeitet, gepflegt oder Kinder erzogen haben. Das hilft rund drei Millionen Menschen - vor allem Frauen. Ein grosser Schritt zum Sozialstaatals Partner.;positive;Grundrente;0;10
21217;groehe;4;15;Die setzt sich durch: Es ist gut, dass die Bundesjustizministerin endlich unseren Forderungen nach Strafverschaerfungen fuer sexuellen Kindesmissbrauch nachgekommen ist. Auch die Praeventionsangebote muessen ausgebaut werden. Starker Staat Infos:;negative;Kindesmissbrauch;135;151
18839;AndrejHunko;10;20;Zynismus pur: Bundesregierung redet unablaessig von humanitaerer Krise in Venezuela, aber beim US-Erdoelembargo sieht sie offenbar keine Probleme. Es duerfte die Krise massiv verschaerfen, da Venezuela fast komplett von Oelexport abhaengt. Sanktionen;negative;Bundesregierung;14;29
8050;filizgreen;1;11;Wer heute nicht arbeiten muss: Runter vom Sofa und auf zur Solidaritaetsdemo nach Setzt ein Signal fuer Humanitaet, fuer das Grundrecht auf Asyl und fuer die Integration Gefluechteter! Seebruecke Osnabrueck;positive;Grundrecht;125;135
11554;martinarenner;18;61;An dem Begriff integrierte und abgekuehlte Rechtsextreme ist so gut wie alles falsch. Als waeren Neonazi in den 1990/2000ern einfach heissgelaufen und rechte/rassistische Gewalt nicht das Ergebnis von entsprechenden Einstellungen und Strukturen. StephanE;negative;Neonazi;97;104
4588;sven_kindler;4;15;Die Antwort der rechtsradikalen AfD in dieser Krise ist Nationalismus und das bei einer grenzueberschreitenden, globalen Pandemie. Das Coronavirus macht aber nicht an Schlagbaeumen halt und daher ist jetzt eine gemeinsame europaeische Antwort notwendig! We Are In This Together;negative;AfD;32;35
23741;StefanKaufmann;0;14;Ich plaediere dafuer, dass hier vollumfaenglich in alle Richtungen - insbesondere mit Bezug zu einer moeglichen homophoben Tatmotivation - ermittelt wird. Und ich erwarte auch, dass man sich zum Verschweigen der Lebenspartnerschaft aeussert! Dresden;negative;homophoben;112;122
10176;KonstantinNotz;13;38;Mit dem Podcast von habe ich darueber gesprochen, wie transparent Geheimdienste in der Demokratie sein muessen PKGr;positive;Demokratie;87;97
7718;owvonholtz;0;3;Wahnsinn ist, wenn Menschen mit Faschisten gemeinsame Sache machen und glauben, dass sie Demokraten seien. Alles, was ihr wollt, ist, unsere Freiheit einzuschraenken. Das werden wir nicht zulassen. Wir Sind Mehr;negative;Demokraten;89;99
7761;JensMaierAfD;72;145;Bundestagspraesident Schaeuble hat unsere Befuerchtungen bestaetigt und eine Bankrotterklaerung fuer den Rechtsstaat gegeben. Da Abschiebungen so schwer sind, sollen illegale Einwanderer nicht mehr nach hause geschickt werden. Das Recht gilt nicht mehr, wenn der Einzelfall es will?;negative;Abschiebungen;129;142
7731;martinarenner;15;52;Am AG Erfurt und vor LG Gera beginnen heute Verhandlungen gg ueberregional vernetzte Neonazis. Es geht um den Ueberfall auf das AJZ 2016 und die Hooligangruppe Jungsturm. Die Tradition, die Taeter als unpolitisch darzustellen setzt sich fort. Infos hier:;negative;Neonazis;85;93
2635;theliberalfrank;5;16;Heute nehme ich an der Solidaritaetsaktion Berlin Traegt Kippa teil, um ein klares Zeichen gegen Antisemitismus zu setzen. Wir benoetigen aber noch mehr konkrete Massnahmen. Ich unterstuetze den Aufbau eines Deutsch-Israelischen Jugendwerks. Mehr dazu:;negative;Antisemitismus;97;111
14572;katjakipping;559;2122;Wir sind im Jahr 2019 in Europa. Das Sterben lassen im Mittelmeer gilt als legal, Leben zu retten als illegal. Ich fordere die Bu Reg auf, sich fuer die sofortige Freilassung der Kapitaenin Carola Rackete einzusetzen, die lediglich Menschen in Sicherheit brachte. Sea Watch3;negative;Europa;25;31
18110;UdoHemmelgarn;0;0;Halten wir Ihm einfach zugute, dass er gelernter Bankkaufmann ist, da koennen so elementare Fehler schon mal passieren! Geht doch nur um Geld und nicht um Menschen! Spahn Merkel COVID2019 Lockerung Coronakrise;negative;Coronakrise;198;209
26287;n_roettgen;3;23;Wir fuehren ueberwiegend unproduktive Scheindebatten. Die Diskussion ueber den Masterplan von Horst Seehofer hat uns in eine echte Regierungskrise gefuehrt. Jetzt frage ich mich: Was ist eigentlich aus dem Masterplan geworden? 05.10.18.;negative;Regierungskrise;131;146
19373;petertauber;54;217;StFw Marco Denneloehr vom EloKaBtl 912 ist an Blutkrebs erkrankt. Durch Registrierung als Stammzellenspender bei der koennen wir Leben retten. Ich wuensche Kamerad Denneloehr viel Kraft und Gottes Segen! dkms lebenretten bundeswehr spendenhilft;positive;Stammzellenspender;90;108
4676;schneidercar;5;45;Jahrelang haben wir fuer sie gekaempft nun ist die Grundrente beschlossen. Gerade ostdeutsche Frauen profitieren davon. Viele kommen mit einer schmalen Rente gerade so ueber die Runden. Fuer sie machen schon 50 oder 100 Euro mehr im Monat einen grossen Unterschied. Stolzwie Bolle;positive;Grundrente;51;61
12564;kleikert;7;26;Es ist unsere Aufgabe, die Europaeische Union zu schuetzen insbesondere vor politischer Dummheit. Hier meine Rede zum Brexit heute Vormittag im Deutschen Bundestag. eu bettereurope;negative;Brexit;118;124
26278;HHirte;0;1;In genau diese Richtung haben wir im Mietrecht gehandelt.;positive;Mietrecht;37;46
20779;PeterFelser;1;2;Polizei verhindert schwere Brandstiftung. Linksextreme mit selbstgebauten Brandsaetzen in Hamburg geschnappt. 2 Jahre nach G20 - Rote Flora endlich raeumen - Recht durchsetzen!;positive;Polizei;0;7
16129;Axel_Fischer;0;0;Das Urteil des Oberverwaltungsgerichts Muenster zum Fall Sami A. muss umgehend zu einer Pruefung der geltenden Rechtslage fuehren. Wenn nach geltendem Recht die Persoenlichkeitsrechte eines Gefaehrders hoeher zu wichten sind als unsere Sicherheitsinteressen, dann stimmt etwas nicht.;negative;Rechtslage;111;121
24226;agnieszka_mdb;2;3;Frithjof Schmidt: wir erleben einen Strukturwandel der Oeffentlichkeit mit Angriffen auf Wahlen oeffentliche Debatten - sozusagen auf die Hardware und die Software unserer Demokratie. Diese Aspekte von Desinformation muessen wir europaeisch angehen / Team Brugger;negative;Demokratie;172;182
15436;HeikoMaas;89;372;Europa muss sich behaupten mit den Werten, denen es sich verpflichtet fuehlt: Demokratie, Rechtsstaat, Menschenrechte und auch freier Handel. Mit denjenigen, die diese Werte teilen, wollen wir uns enger abstimmen und denen die Stirn bieten, die rote Linien ueberschreiten.;positive;Menschenrechte;103;117
26093;UllaJelpke;0;6;Das zeigt wieder mal, wie weit verbreitet und tief verwurzelt antiziganistische Klischees sind. Das ist nicht lustig, weil es fuer die betroffenen Menschen direkt als Gewalt wirkt. Eine Entschuldigung waere das Mindeste.;negative;Gewalt;167;173
2345;christianduerr;17;92;Unsere Einwanderungspolitik ist zum Schaemen! Wer Arbeit hat und sich integrieren moechte, muss in bleiben koennen. Wir sind auf Leute wie diese beiden Frauen angewiesen!;negative;Einwanderungspolitik;7;27
4067;achim_p;0;1;Auch wenn das Konjunkturprogramm letztlich ein Kompromiss zwischen den Koalitionsparteien darstellt, ist es alles in allem ein wirklich starker Aufschlag, der sich sehen lassen kann und an vielen Stellen eine deutliche sozialdemokratische Handschrift traegt.;positive;Konjunkturprogramm;14;32
3323;alexmuellerfdp;1;6;Bei der Clausewitz-Gesellschaft in Hamburg durfte ich zu den neuen Herausforderungen vortragen. Mein Fazit: Cyberverteidigung und Hacking gehoeren laengst zu militaerischen Auseinandersetzungen dazu. Wir muessen die Bundeswehr dafuer nur endlich richtig ausstatten. /TM;positive;Bundeswehr;216;226
9105;UllaJelpke;4;7;Gefluechtete aus Tschetschenien brauchen Schutz! Doch das BAMF lehnt ihre Asylantraege reihenweise ab und Bund und Laender forcieren Abschiebungen nach Russland. Diese schaebige Praxis muss sofort gestoppt werden!;negative;Abschiebungen;133;146
7501;MarcBernhardAfD;3;16;+++ Wer soll das noch bezahlen? Wohnungskrise ist das Ergebnis verfehlter Rot-Gruener Politik! +++ Schluss damit! Aus Nation der Mieter - Nation der Eigentuemer machen! Grundsteuer weg! Grunderwerbssteuer runter! Bauvorschriften entruempeln! Zeitfuer Veraenderung! Bernhard;negative;Wohnungskrise;32;45
4271;CarenLay;5;61;Jetzt gilt: Alle zusammen gegen den Faschismus! Kemmerich muss in zuruecktreten! Kemmerich Ruecktritt Thueringen Neuwahlen;negative;Faschismus;36;46
9563;kleikert;1;2;Das ist ein starkes Signal: Nach dem schrecklichen rechtsextremistischen Terroranschlag in Halle laden die Stadt Hanau und die Juedische Gemeinde Hanau fuer den morgigen Mittwoch, 16. Oktober, zu einer Kundgebung auf den Freiheitsplatz ein. Beginn ist um 17 Uhr.;negative;Terroranschlag;73;87
4081;JM_Luczak;2;11;r2G spaltet mit Mietendeckel d Stadt Neubau statt Deckel! Zielkonflikte zwischen bezahlbarem Wohnen, Klimaschutz demographischen Wandel zusammen denken und loesen. Senat macht d Gegenteil, schadet damit Berlin! Mehr dazu:;negative;Zielkonflikte;58;71
17268;tpflueger;7;13;Neue Mittelstreckenraketen in Europa? Das ist eine Horrorvorstellung! Die Bundesregierung muss klarstellen, dass es keine Stationierung neuer Atomwaffen hier in der Bundesrepublik geben darf. INFVertrag;negative;Atomwaffen;142;152
12530;HoffmannForest;0;0;Klimaschutz geht ueber Geldbeutel und Markt zielsicher. Reine Ordnungspolitik und ungleiche Verteilung der Last ist unwirksam, kann man aus COVID19 lernen. Wenn Lockdown dann richtig,- oder mit Skalpell gezielt Infektionstreiber ermitteln / ausschalten. So wird nix;negative;Klimaschutz;0;11
7306;sven_kindler;5;18;Die neuste Ausgabe von geht um rechte Angriffe auf die Klimabewegung. Der Einsatz fuer Klimagerechtigkeit ist auch ein Einsatz fuer globale Solidaritaet und fuer Antifaschismus. Jetzt bis 14.11. das neue Heft vorbestellen.;positive;Klimabewegung;55;68
5063;JM_Luczak;0;1;Mehr Mieterschutz haben wir gerade - zurecht - auf den Weg gebracht.;positive;Mieterschutz;5;17
5899;NicoleGohlke;8;21;Ein wirklich lesenswerter Artikel zum linkebpt18 linkeBPT : keine Wiederholung der Maer vom Machtkampf - stattdessen eine sachliche Analyse der zur Debatte stehenden Positionen.;positive;Machtkampf;92;102
28502;ChristophFDP;1;34;Immer noch sind HIV und AIDS Gruende, den Kontakt zu Betroffenen abzubrechen. Das betruebt. Lasst uns weiter dafuer kaempfen, diesen beschi***** Virus zu besiegen und vor allem: Bietet denen, die gegen ihn kaempfen, einen Platz in eurer Mitte. WorldAIDSDay TM;negative;Virus;145;150
